Task,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j)
infinichat,question_003,4,6,9,18515,0.00011460224777692929,0.00011557899415493011,1.3507864423445426e-05,5.7944373111240566e-05
infinichat,question_003,4,6,10,81103,6.950978422537446e-05,8.798819180810824e-05,7.680288945266511e-06,4.5088003389537334e-05
infinichat,question_003,4,7,1,236764,0.9621546864509583,0.9590833783149719,0.004974951036274433,0.01835399866104126
infinichat,question_003,4,7,2,2563,0.037306785583496094,0.04037628695368767,0.004944588057696819,0.01810075156390667
infinichat,question_003,4,7,3,56015,0.0005321527132764459,0.0005336155882105231,5.8679364883573726e-05,0.00026154157239943743
infinichat,question_003,4,7,4,124179,2.792481382130063e-06,3.1615991247235797e-06,3.83405421189309e-07,7.931332675070735e-07
infinichat,question_003,4,7,5,108374,1.6937253803916974e-06,1.611906327525503e-06,2.1236309066807735e-07,8.325832823175006e-07
infinichat,question_003,4,7,6,163103,1.0272964345858782e-06,1.1370473202987341e-06,1.6253378021247045e-07,8.691513926351035e-07
infinichat,question_003,4,7,7,2126,4.85260443383595e-07,5.116061174703646e-07,5.8195137597749635e-08,2.419746465420758e-07
infinichat,question_003,4,7,8,13030,1.390294528391678e-07,1.5879524539741396e-07,2.3494154177683413e-08,1.209442359595414e-07
infinichat,question_003,4,7,9,16784,1.0827624663534152e-07,1.0897581859126149e-07,1.5217516136090126e-08,5.470365493920326e-08
infinichat,question_003,4,7,10,7186,5.114607759537648e-08,5.7321869917359436e-08,9.144277335337847e-09,4.3596269705403756e-08
infinichat,question_003,4,8,1,2126,0.7235095500946045,0.7172097563743591,0.03050673007965088,0.09981244802474976
infinichat,question_003,4,8,2,108374,0.2661643326282501,0.2718964219093323,0.029587119817733765,0.09748417139053345
infinichat,question_003,4,8,3,808,0.010320309549570084,0.010887295939028263,0.0013868670212104917,0.004651756025850773
infinichat,question_003,4,8,4,5213,5.708001936000073e-06,6.408500212273793e-06,8.926783721108222e-07,2.5942217689589597e-06
infinichat,question_003,4,8,5,39071,3.8460218121372236e-08,3.9910840854417984e-08,4.650141161022248e-09,1.9430967057587623e-08
infinichat,question_003,4,8,6,124179,5.205024411480963e-09,6.190623125235106e-09,1.027275597920152e-09,4.263871922205453e-09
infinichat,question_003,4,8,7,56015,4.053676949666851e-09,4.1437782094533304e-09,6.294170740162031e-10,2.0480090956453978e-09
infinichat,question_003,4,8,8,2393,2.4586792601866136e-09,2.9140012625106237e-09,4.1104664116886624e-10,2.014110433989913e-09
infinichat,question_003,4,8,9,4769,1.914821412540846e-09,2.1671080485674565e-09,2.709443225334951e-10,9.67411040164734e-10
infinichat,question_003,4,8,10,544,1.161397755744531e-09,1.4280565618918217e-09,1.6457080143084113e-10,7.478243579939203e-10
infinichat,question_003,4,9,1,2563,0.9964884519577026,0.9965224862098694,0.000308544491417706,0.001767277717590332
infinichat,question_003,4,9,2,56015,0.003171604359522462,0.0031375011894851923,0.000282784691080451,0.0015967870131134987
infinichat,question_003,4,9,3,236764,0.00033428461756557226,0.00033448910107836127,3.5536111681722105e-05,0.0001686456089373678
infinichat,question_003,4,9,4,163103,2.8921288048877614e-06,2.8226745598658454e-06,2.9563753400907444e-07,1.4608162928197999e-06
infinichat,question_003,4,9,5,124179,1.3661449429491768e-06,1.513191591584473e-06,2.3798307324796042e-07,1.1853669548145263e-06
infinichat,question_003,4,9,6,16784,1.0639547554092132e-06,8.751422910791007e-07,1.2200996479805326e-07,4.181320036877878e-07
infinichat,question_003,4,9,7,7186,1.4399061853964668e-07,1.4758171573703294e-07,2.1499802826951964e-08,1.2493680401348684e-07
infinichat,question_003,4,9,8,13030,8.733471901223311e-08,9.971174108613923e-08,1.550714401332698e-08,7.577801852676203e-08
infinichat,question_003,4,9,9,16383,6.801634810926771e-08,5.541354042293278e-08,1.005088634542517e-08,4.607231929298905e-08
infinichat,question_003,4,9,10,9516,1.5176500056668374e-08,1.3677480481533166e-08,2.378258034951841e-09,1.0272970918379087e-08
infinichat,question_003,4,10,1,69343,0.9199259877204895,0.919658362865448,0.004619205836206675,0.036983370780944824
infinichat,question_003,4,10,2,81103,0.0755121186375618,0.07598946243524551,0.004433213733136654,0.03506910800933838
infinichat,question_003,4,10,3,3788,0.003759527113288641,0.003562618512660265,0.0003960485337302089,0.001789312344044447
infinichat,question_003,4,10,4,3355,0.00030860077822580934,0.00027744751423597336,3.7225690903142095e-05,0.00015210884157568216
infinichat,question_003,4,10,5,18515,0.00011352787987561896,0.00011348451516823843,1.6034884538385086e-05,5.933162901783362e-05
infinichat,question_003,4,10,6,4299,8.841560338623822e-05,9.056837734533474e-05,1.2957010767422616e-05,7.366530189756304e-05
infinichat,question_003,4,10,7,18935,8.841560338623822e-05,9.161341586150229e-05,1.017520025925478e-05,4.460189666133374e-05
infinichat,question_003,4,10,8,532,8.841560338623822e-05,9.122351184487343e-05,1.066688582795905e-05,4.47620332124643e-05
infinichat,question_003,4,10,9,236764,6.885814946144819e-05,7.221759005915374e-05,9.236765436071437e-06,3.4783293813234195e-05
infinichat,question_003,4,10,10,26106,2.5331495635327883e-05,2.8507003662525676e-05,4.5907900130259804e-06,2.110521018039435e-05
infinichat,question_003,4,11,1,17572,0.4590762257575989,0.474653035402298,0.031212233006954193,0.14394274353981018
infinichat,question_003,4,11,2,18515,0.3575289249420166,0.3450493812561035,0.027349412441253662,0.15189918875694275
infinichat,question_003,4,11,3,3355,0.10243375599384308,0.08841651678085327,0.010158495046198368,0.04065731167793274
infinichat,question_003,4,11,4,23986,0.07977548241615295,0.0907389223575592,0.010858047753572464,0.031886711716651917
infinichat,question_003,4,11,5,3788,0.0011379362549632788,0.0010921520879492164,7.851645204937086e-05,0.00038036989280954003
infinichat,question_003,4,11,6,236888,2.084202969854232e-05,2.2100863134255633e-05,2.7406240405980498e-06,1.3180171663407236e-05
infinichat,question_003,4,11,7,100044,1.623178832232952e-05,1.6979729480226524e-05,2.287063352923724e-06,8.387268280785065e-06
infinichat,question_003,4,11,8,3904,2.820661848090822e-06,2.885091362259118e-06,3.337513021506311e-07,1.1755530522350455e-06
infinichat,question_003,4,11,9,11381,2.820661848090822e-06,2.920033239206532e-06,3.8486061271214567e-07,1.3735334505327046e-06
infinichat,question_003,4,11,10,3155,1.7108178553826292e-06,1.8718081946644816e-06,2.494540751740715e-07,9.61799059950863e-07
infinichat,question_003,4,12,1,236761,0.601327121257782,0.5529119968414307,0.02447969652712345,0.06559228897094727
infinichat,question_003,4,12,2,236764,0.3647233545780182,0.4079093039035797,0.023730404675006866,0.06196972727775574
infinichat,question_003,4,12,3,236888,0.02331598289310932,0.027049202471971512,0.0022515938617289066,0.01319858431816101
infinichat,question_003,4,12,4,1271,0.008577470667660236,0.00970951747149229,0.0008658985607326031,0.0049379444681108
infinichat,question_003,4,12,5,753,0.0019138925708830357,0.0022838993463665247,0.00027030170895159245,0.0009314825292676687
infinichat,question_003,4,12,6,18515,0.00012235104804858565,0.00011393504246370867,1.863846591731999e-05,5.552291258936748e-05
infinichat,question_003,4,12,7,2760,7.821640792826656e-06,8.425497981079388e-06,1.1069131460317294e-06,5.536467597266892e-06
infinichat,question_003,4,12,8,237028,4.744064881379018e-06,5.588781732512871e-06,7.496526563954831e-07,2.7642686291073915e-06
infinichat,question_003,4,12,9,23986,2.877421138691716e-06,3.1483109523833264e-06,4.5199169562692987e-07,1.6855381090863375e-06
infinichat,question_003,4,12,10,600,2.2409376470022835e-06,2.6219734081678325e-06,3.1413924261869397e-07,1.3057428986940067e-06
infinichat,question_003,4,13,1,9929,0.6610000729560852,0.6134915351867676,0.030025741085410118,0.11784547567367554
infinichat,question_003,4,13,2,1030,0.3122343420982361,0.3547530770301819,0.029279936105012894,0.11466869711875916
infinichat,question_003,4,13,3,1593,0.012106639333069324,0.013989134691655636,0.00142136518843472,0.007020978257060051
infinichat,question_003,4,13,4,3792,0.007343048229813576,0.008672981522977352,0.0010562763782218099,0.0043040974996984005
infinichat,question_003,4,13,5,1174,0.005718771368265152,0.007308622356504202,0.0008137490367516875,0.0028999345377087593
infinichat,question_003,4,13,6,138,0.0007739515276625752,0.0008296528249047697,8.431512833340093e-05,0.0002820558729581535
infinichat,question_003,4,13,7,157343,0.0006027540657669306,0.0007074662717059255,7.73567080614157e-05,0.000355719355866313
infinichat,question_003,4,13,8,10957,8.157388947438449e-05,9.301597310695797e-05,1.117688589147292e-05,4.786090721609071e-05
infinichat,question_003,4,13,9,6562,4.947706838720478e-05,5.7542547438060865e-05,6.744492566213012e-06,2.8791240765713155e-05
infinichat,question_003,4,13,10,22090,3.853277667076327e-05,4.261118374415673e-05,4.8237393457384314e-06,2.2686905140290037e-05
infinichat,question_003,4,14,1,236764,0.9991899132728577,0.999231219291687,6.438574200728908e-05,0.00018584728240966797
infinichat,question_003,4,14,2,124179,0.0005526363383978605,0.0005306516541168094,4.693826849688776e-05,0.00012221274664625525
infinichat,question_003,4,14,3,12869,0.00015833295765332878,0.00014853184984531254,1.5719655493739992e-05,3.5041142837144434e-05
infinichat,question_003,4,14,4,506,5.824743857374415e-05,5.309561674948782e-05,6.309849595709238e-06,1.288620478590019e-05
infinichat,question_003,4,14,5,496,2.1428035324788652e-05,1.8911112420028076e-05,2.614611730678007e-06,8.429649824392982e-06
infinichat,question_003,4,14,6,834,7.882933459768537e-06,7.230489245557692e-06,9.433526315660856e-07,3.982613634434529e-06
infinichat,question_003,4,14,7,2393,2.8999695587117458e-06,2.626327386678895e-06,3.671436274998996e-07,1.1410072602302535e-06
infinichat,question_003,4,14,8,808,2.2584983980777906e-06,2.038757202171837e-06,2.4790591623968794e-07,4.996176130589447e-07
infinichat,question_003,4,14,9,1595,2.2584983980777906e-06,2.108700300595956e-06,2.2884879058437946e-07,4.998646545573138e-07
infinichat,question_003,4,14,10,7186,1.3698485190616339e-06,1.0263800049870042e-06,1.5568009814614925e-07,5.389570674196875e-07
infinichat,question_004,4,0,1,8291,0.9958587288856506,0.9965510368347168,0.0006511398823931813,0.002797842025756836
infinichat,question_004,4,0,2,19058,0.00406984705477953,0.0033756569027900696,0.0006435107789002359,0.0027471757493913174
infinichat,question_004,4,0,3,236829,5.8053250540979207e-05,5.794550452264957e-05,1.2982681255380157e-05,6.052689423086122e-05
infinichat,question_004,4,0,4,1018,1.2953430996276438e-05,1.4666544302599505e-05,3.345918685226934e-06,1.1278386409685481e-05
infinichat,question_004,4,0,5,6654,3.911597161732061e-07,6.640813126068679e-07,2.074020528652909e-07,9.752825462783221e-07
infinichat,question_004,4,0,6,197379,1.1812000266786526e-08,1.5516274487481496e-08,4.133643205506132e-09,2.2936443855314792e-08
infinichat,question_004,4,0,7,121590,9.199195183384745e-09,9.5370955577323e-09,2.4579536184177186e-09,9.591572869283027e-09
infinichat,question_004,4,0,8,9020,9.199195183384745e-09,8.433266529550565e-09,2.468861337590056e-09,9.600265471476632e-09
infinichat,question_004,4,0,9,100409,7.164340232179711e-09,7.162267223748131e-09,1.595743093218971e-09,7.445647209891604e-09
infinichat,question_004,4,0,10,117494,3.384194702249488e-09,3.6646963241793173e-09,8.475669055485469e-10,2.9464901629694396e-09
infinichat,question_004,4,1,1,659,0.9999997615814209,0.9999997019767761,6.743495362115937e-08,2.384185791015625e-07
infinichat,question_004,4,1,2,236789,2.3823690753488336e-07,3.805290589298238e-07,7.992642991894172e-08,2.6611053272063145e-07
infinichat,question_004,4,1,3,9354,2.172439311776131e-10,3.5738145776065267e-10,7.686352249125505e-11,3.732862352556765e-10
infinichat,question_004,4,1,4,611,4.847367646165779e-11,8.76085870515908e-11,3.0354711799684964e-11,1.3143838795137697e-10
infinichat,question_004,4,1,5,4334,3.978961691381011e-12,8.385098171359573e-12,2.8936406222535016e-12,1.4733646594433658e-11
infinichat,question_004,4,1,6,14219,3.978961691381011e-12,8.423937762624956e-12,1.9735383032654097e-12,9.908978151895731e-12
infinichat,question_004,4,1,7,563,1.463778100466162e-12,1.6988217473382083e-12,4.4146779873237285e-13,1.8468707466134937e-12
infinichat,question_004,4,1,8,4691,1.139991529994222e-12,2.153834619336714e-12,7.528171879281342e-13,3.36876164984401e-12
infinichat,question_004,4,1,9,496,4.752192020972268e-13,7.655597076411391e-13,1.974323075902909e-13,8.723999170637264e-13
infinichat,question_004,4,1,10,9918,3.2661308553560975e-13,8.889490163942193e-13,2.9725145413682375e-13,1.3320645584832813e-12
infinichat,question_004,4,2,1,496,0.9994470477104187,0.9994654059410095,7.939375063870102e-05,0.0002792477607727051
infinichat,question_004,4,2,2,1070,0.0005527785397134721,0.0005342456861399114,7.937694317661226e-05,0.00027911324286833405
infinichat,question_004,4,2,3,2321,1.1247295361727083e-07,1.2564957785343722e-07,2.5551045723659627e-08,9.784250920574777e-08
infinichat,question_004,4,2,4,3131,8.75940244782214e-08,8.941321993916063e-08,1.5735214020651256e-08,4.4254662157072744e-08
infinichat,question_004,4,2,5,886,8.418806450583016e-12,1.098949143490957e-11,2.869802702767932e-12,1.2715723439471471e-11
infinichat,question_004,4,2,6,236743,1.8784893345696885e-12,2.0056846808391704e-12,5.34952399218469e-13,1.9576044344576937e-12
infinichat,question_004,4,2,7,3572,2.5422592091380036e-13,2.92475272516482e-13,7.203163440066065e-14,2.2115629098005962e-13
infinichat,question_004,4,2,8,4346,1.9799133578295158e-13,1.8322230668429973e-13,5.377559766299271e-14,2.328966013098732e-13
infinichat,question_004,4,2,9,506,9.35244855735165e-14,1.125352388315834e-13,2.685450196633979e-14,9.746338528989276e-14
infinichat,question_004,4,2,10,71029,9.35244855735165e-14,9.585360933803133e-14,3.085320898505578e-14,1.4125891211955177e-13
infinichat,question_004,4,3,1,2321,1.0,1.0,0.0,0.0
infinichat,question_004,4,3,2,17330,7.99195987166712e-11,9.244836146615754e-11,2.6270640177128435e-11,1.2071611765751555e-10
infinichat,question_004,4,3,3,6236,2.940077695190446e-11,4.5083225347353206e-11,1.3614836688602416e-11,5.702224803449951e-11
infinichat,question_004,4,3,4,4628,8.423464183116014e-12,1.604523285070325e-11,5.356221542685002e-12,2.0977313636150186e-11
infinichat,question_004,4,3,5,1070,5.1090889331695255e-12,6.4654362592897474e-12,1.8117737128273137e-12,7.71712294761473e-12
infinichat,question_004,4,3,6,496,5.1090889331695255e-12,8.163093465074489e-12,2.476977173718198e-12,9.908981621342683e-12
infinichat,question_004,4,3,7,32424,6.914400150527522e-13,1.103321969377069e-12,3.3000384651489523e-13,1.3410347051573401e-12
infinichat,question_004,4,3,8,56153,3.266131668507727e-13,5.358571659314082e-13,1.466715881777783e-13,6.33459972844419e-13
infinichat,question_004,4,3,9,3131,2.5436656904062604e-13,3.355218934717602e-13,1.0571669136882206e-13,3.842128980420523e-13
infinichat,question_004,4,3,10,886,1.2015425275829078e-13,2.0034154727972125e-13,7.127808678572892e-14,3.46502313603933e-13
infinichat,question_004,4,4,1,886,0.9999982118606567,0.9999983906745911,4.0531159584134e-07,1.7881393432617188e-06
infinichat,question_004,4,4,2,3835,1.760343138812459e-06,1.563984028507548e-06,4.0441881310471217e-07,1.8346092929277802e-06
infinichat,question_004,4,4,3,580,7.1941204105030465e-09,6.69338229286609e-09,1.8146391056461653e-09,8.462828660071864e-09
infinichat,question_004,4,4,4,236764,9.736182970954133e-10,1.030360574638678e-09,2.987657898856355e-10,1.0146954387835194e-09
infinichat,question_004,4,4,5,3822,9.736182970954133e-10,7.192956230639425e-10,2.194309872693978e-10,1.1453185067011873e-09
infinichat,question_004,4,4,6,3161,1.3176490454291923e-10,1.0062764510543332e-10,2.9568642673227785e-11,1.0694814478462433e-10
infinichat,question_004,4,4,7,19293,7.991945299989922e-11,6.372803673659888e-11,1.899660116710944e-11,6.486727821553018e-11
infinichat,question_004,4,4,8,63510,3.7751281267706105e-11,3.2429867818928315e-11,7.868425529189427e-12,2.557625985999401e-11
infinichat,question_004,4,4,9,2822,6.5601890239519456e-12,5.36203503473387e-12,1.6011196275061979e-12,5.324634830272679e-12
infinichat,question_004,4,4,10,3435,2.4133583586410934e-12,2.3304776077676115e-12,7.394200811534912e-13,2.838962788812016e-12
infinichat,question_004,4,5,1,236772,1.0,1.0,0.0,0.0
infinichat,question_004,4,5,2,49093,4.5990555808117506e-10,4.337107895047154e-10,6.579223277292101e-11,2.7444224670603035e-10
infinichat,question_004,4,5,3,100825,4.8473686869998645e-11,5.504371958231502e-11,9.531793757067142e-12,3.7141720254929567e-11
infinichat,question_004,4,5,4,236964,9.545034901359273e-12,8.526590024315883e-12,1.585321500810477e-12,6.466710413682852e-12
infinichat,question_004,4,5,5,753,6.5602007333354084e-12,5.827548946873984e-12,1.0484836740140557e-12,3.454717848599964e-12
infinichat,question_004,4,5,6,1757,3.978962558742749e-12,4.1626238046765796e-12,8.012482821326272e-13,3.4613815719924945e-12
infinichat,question_004,4,5,7,236786,3.511422055901825e-12,3.541308522467257e-12,6.316784660446995e-13,2.695726237719742e-12
infinichat,question_004,4,5,8,568,2.734698101650168e-12,2.6793727826712743e-12,5.336347683182474e-13,2.099433907970516e-12
infinichat,question_004,4,5,9,54263,2.734698101650168e-12,2.300116260650631e-12,4.190669621213783e-13,2.0476437385952284e-12
infinichat,question_004,4,5,10,726,1.4637784257268138e-12,1.2612163917402608e-12,2.269427592897777e-13,9.917021630972966e-13
infinichat,question_004,4,6,1,54263,1.0,1.0,0.0,0.0
infinichat,question_004,4,6,2,1257,1.9555681518568235e-08,2.62549146867741e-08,7.699688886475542e-09,2.6169397315811693e-08
infinichat,question_004,4,6,3,108687,5.602796449011294e-09,8.131070039496535e-09,2.564261247783861e-09,1.0866518351804189e-08
infinichat,question_004,4,6,4,236752,1.3887944613766301e-11,2.023841857989872e-11,6.406391910018794e-12,2.6935405295080983e-11
infinichat,question_004,4,6,5,192647,1.879528650772233e-12,2.579727013604649e-12,7.806841111068774e-13,3.645310615862929e-12
infinichat,question_004,4,6,6,3775,8.878265418850451e-13,1.5388483673092757e-12,5.05202867387422e-13,2.2109926736679775e-12
infinichat,question_004,4,6,7,8721,6.914400150527522e-13,1.0954420964076617e-12,4.114903404996151e-13,1.8748687498348904e-12
infinichat,question_004,4,6,8,31189,1.5428111533547645e-13,2.0501029801729687e-13,6.85506949056787e-14,2.9922532550699654e-13
infinichat,question_004,4,6,9,58236,7.287724433256357e-14,8.392388888868452e-14,2.8001464198019153e-14,1.1007882973201877e-13
infinichat,question_004,4,6,10,44527,3.4424770840998584e-14,5.3777034230871254e-14,2.0214380299851675e-14,9.334420985728648e-14
infinichat,question_004,4,7,1,19293,0.9933061003684998,0.9939162731170654,0.0008081090054474771,0.0033579468727111816
infinichat,question_004,4,7,2,3822,0.0066928439773619175,0.006082537584006786,0.0008080132538452744,0.003357354085892439
infinichat,question_004,4,7,3,3835,1.0605568832033896e-06,1.1267517265878269e-06,1.5925689922369202e-07,5.358190264814766e-07
infinichat,question_004,4,7,4,2862,7.53180295909317e-10,6.302751098807846e-10,1.3064137271978638e-10,5.11709785655512e-10
infinichat,question_004,4,7,5,6549,7.938462387446776e-11,6.082177816946199e-11,9.73205196985738e-12,4.1830372499163104e-11
infinichat,question_004,4,7,6,6456,4.814920684381718e-11,4.2839128078231425e-11,7.995293663243253e-12,3.266920067801493e-11
infinichat,question_004,4,7,7,568,2.920396910410794e-11,2.2525942916518105e-11,3.159519087331253e-12,1.1534171187599362e-11
infinichat,question_004,4,7,8,19205,8.367077863891126e-12,8.25796115516697e-12,1.2220926310854696e-12,5.67705561380083e-12
infinichat,question_004,4,7,9,21250,3.952327614492601e-12,3.138014804601741e-12,4.1677211269804115e-13,1.557425846274163e-12
infinichat,question_004,4,7,10,128809,2.397207866239315e-12,1.8408829148552908e-12,3.1600216150382e-13,1.268401291117105e-12
infinichat,question_004,4,8,1,573,0.9999963045120239,0.9999961853027344,6.583008484994934e-07,1.9073486328125e-06
infinichat,question_004,4,8,2,236764,3.7266393064783188e-06,3.869945430778898e-06,6.16012300724833e-07,1.8827827261702623e-06
infinichat,question_004,4,8,3,9273,1.5229923988613336e-08,1.1291558799086943e-08,1.9934467410109846e-09,8.035811127626857e-09
infinichat,question_004,4,8,4,4011,7.194106643737541e-09,6.437638866430007e-09,1.0672845940362663e-09,4.8739554614485314e-09
infinichat,question_004,4,8,5,22690,5.602775576818431e-09,5.052505080982428e-09,9.312315918386105e-10,3.795840974873954e-09
infinichat,question_004,4,8,6,236787,5.602775576818431e-09,5.815668391306872e-09,1.430185303519238e-09,5.839147387831645e-09
infinichat,question_004,4,8,7,568,1.605222066380918e-09,1.4119129199130498e-09,3.06521003023974e-10,1.8883072883113527e-09
infinichat,question_004,4,8,8,3835,5.905282374207843e-10,6.6304306489684e-10,1.5952932030938172e-10,7.902429821626811e-10
infinichat,question_004,4,8,9,611,3.5817346311084464e-10,2.739413695884707e-10,6.685240555581728e-11,2.9071406393299526e-10
infinichat,question_004,4,8,10,19541,3.5817346311084464e-10,3.412194415908232e-10,7.235007037920127e-11,3.7328420909865656e-10
infinichat,question_004,4,9,1,496,0.9999854564666748,0.9999853372573853,1.1950099860769114e-06,7.3909759521484375e-06
infinichat,question_004,4,9,2,822,1.0129945621883962e-05,1.0212943379883654e-05,8.310289558721706e-07,5.117823093314655e-06
infinichat,question_004,4,9,3,600,2.9022783110121964e-06,2.9205111786723137e-06,3.298936519513518e-07,1.4662962257716572e-06
infinichat,question_004,4,9,4,2862,1.370939230582735e-06,1.413322252119542e-06,1.5201419500954216e-07,6.926280775587657e-07
infinichat,question_004,4,9,5,506,1.637353221894955e-07,1.6161317262231023e-07,1.9010496288274226e-08,8.272215268334548e-08
infinichat,question_004,4,9,6,614,3.850685992290437e-09,3.83500875500431e-09,4.2090958496388e-10,1.94544957921039e-09
infinichat,question_004,4,9,7,611,7.582449668142033e-10,7.453899164566735e-10,1.0836489344745459e-10,5.821000348404937e-10
infinichat,question_004,4,9,8,6704,7.582449668142033e-10,8.991234423660899e-10,9.356451724507053e-11,5.809784320298661e-10
infinichat,question_004,4,9,9,672,7.582449668142033e-10,8.121577299569083e-10,1.0580995107867253e-10,5.127116509129337e-10
infinichat,question_004,4,9,10,13827,4.84729825722674e-11,5.1760082331320234e-11,6.559786568105519e-12,3.2776559244496184e-11
infinichat,question_004,4,10,1,2862,0.9999994039535522,0.9999992251396179,1.3644125829159748e-07,3.5762786865234375e-07
infinichat,question_004,4,10,2,4429,3.9278612007365155e-07,4.6768388983764453e-07,6.485392844979287e-08,2.54808554700503e-07
infinichat,question_004,4,10,3,7681,2.3823682226975507e-07,2.7868006213793706e-07,4.010455256775458e-08,1.2036305463425379e-07
infinichat,question_004,4,10,4,14973,1.4166078310395847e-09,1.843532659862035e-09,2.618389116637587e-10,1.085438738890332e-09
infinichat,question_004,4,10,5,13827,6.691582288276265e-10,7.485687070207803e-10,1.0166679997869466e-10,4.524782770687352e-10
infinichat,question_004,4,10,6,2260,5.905300692887749e-10,7.630280851600446e-10,1.1224328411163498e-10,4.524783880910377e-10
infinichat,question_004,4,10,7,623,1.317650571985851e-10,1.706763341768891e-10,2.5301307923775163e-11,8.547874907893771e-11
infinichat,question_004,4,10,8,6083,7.991955014441388e-11,9.942489193059956e-11,1.5956300516983823e-11,6.123625911902408e-11
infinichat,question_004,4,10,9,10166,2.2897335069660407e-11,2.5173104920006573e-11,3.4963360331929927e-12,1.3108588867161153e-11
infinichat,question_004,4,10,10,496,2.0206827530677707e-11,2.6935741831435323e-11,4.244350530757668e-12,1.7544484962050966e-11
infinichat,question_004,4,11,1,4429,1.0,1.0,0.0,0.0
infinichat,question_004,4,11,2,6704,3.581747953784742e-10,4.598814384859651e-10,6.520462642045644e-11,2.3235560697720814e-10
infinichat,question_004,4,11,3,2471,3.581747953784742e-10,3.781799595703461e-10,6.518545425659994e-11,3.115835922606891e-10
infinichat,question_004,4,11,4,14007,1.6918980105806725e-10,1.6501328081730549e-10,2.3444029703667546e-11,8.547884622345236e-11
infinichat,question_004,4,11,5,10807,1.3176514046531196e-10,1.3042683599806537e-10,1.833530376138537e-11,6.657100565243823e-11
infinichat,question_004,4,11,6,18751,2.940077695190446e-11,3.62235415274359e-11,4.763847736427573e-12,1.9072909918094183e-11
infinichat,question_004,4,11,7,2862,1.783247334519178e-11,2.4046169569413856e-11,4.103065977256737e-12,1.9918873842006413e-11
infinichat,question_004,4,11,8,24560,1.0815941892117209e-11,1.3606557720813317e-11,1.884923207101652e-12,7.01653145307457e-12
infinichat,question_004,4,11,9,20141,6.5602007333354084e-12,7.997449057162154e-12,1.0097325536459478e-12,4.2557411587818006e-12
infinichat,question_004,4,11,10,236772,1.879528650772233e-12,2.0596653722837477e-12,2.801470535586381e-13,1.0760196986897563e-12
infinichat,question_004,4,12,1,18482,0.9984968900680542,0.9985183477401733,0.00021353249030653387,0.0007588863372802734
infinichat,question_004,4,12,2,529,0.001501179300248623,0.001479277154430747,0.00021319629740901291,0.0007572212489321828
infinichat,question_004,4,12,3,607,1.7577003745827824e-06,2.1591563381662127e-06,3.849252436793904e-07,1.5286007055692608e-06
infinichat,question_004,4,12,4,58442,6.815344022470526e-08,7.927834388965493e-08,1.4095457245844045e-08,5.9240040428676366e-08
infinichat,question_004,4,12,5,6807,4.133714881504602e-08,5.2805287253931965e-08,9.15496123354842e-09,2.6816248777095097e-08
infinichat,question_004,4,12,6,62223,9.223565022864477e-09,1.1677692590694733e-08,2.103447638290845e-09,5.983516793151011e-09
infinichat,question_004,4,12,7,4926,1.6893549059648905e-10,2.0266238687227656e-10,3.763251515964683e-11,1.4691656224918859e-10
infinichat,question_004,4,12,8,568,3.769460438229899e-11,4.482557033891332e-11,8.466649256688719e-12,3.2781478920274054e-11
infinichat,question_004,4,12,9,1127,2.9356583136630476e-11,4.647311355188144e-11,9.14628008746865e-12,3.2781517084190526e-11
infinichat,question_004,4,12,10,13803,2.2862932033684835e-11,3.4279992039421003e-11,6.837491944161611e-12,2.5530242850346774e-11
infinichat,question_004,4,13,1,7681,0.9999996423721313,0.9999997019767761,3.371747681057968e-08,1.1920928955078125e-07
infinichat,question_004,4,13,2,496,3.0590220490012143e-07,3.1439040526493045e-07,3.8756290621222433e-08,1.5454929780389648e-07
infinichat,question_004,4,13,3,31537,1.1861115645217524e-08,1.1950539224869772e-08,1.476464062122318e-09,5.9925291395757085e-09
infinichat,question_004,4,13,4,1800,6.691583953610802e-10,6.83761658404336e-10,8.041290550098168e-11,3.380752344739335e-10
infinichat,question_004,4,13,5,1028,1.9171708665055576e-10,2.2538608479560907e-10,3.141329557587724e-11,1.468982852026457e-10
infinichat,question_004,4,13,6,623,7.991957096109559e-11,9.270241518866129e-11,1.2591951786822264e-11,6.123631463017531e-11
infinichat,question_004,4,13,7,46116,5.4927864340248433e-11,5.6569433165565286e-11,7.187084694743051e-12,3.14459014383317e-11
infinichat,question_004,4,13,8,139345,2.9400766543563606e-11,3.019443028939861e-11,4.289085146075289e-12,1.988052084067604e-11
infinichat,question_004,4,13,9,6249,1.7832466406297875e-11,1.984916224440081e-11,2.737175720454732e-12,1.2058146148241633e-11
infinichat,question_004,4,13,10,138860,1.3887939409595873e-11,1.3225039986741738e-11,1.8233559193753246e-12,7.0165271162658804e-12
infinichat,question_004,4,14,1,532,0.9525030851364136,0.9606191515922546,0.005267814267426729,0.018147945404052734
infinichat,question_004,4,14,2,16195,0.04742233455181122,0.039308588951826096,0.005264212377369404,0.018112335354089737
infinichat,question_004,4,14,3,833,7.129660662030801e-05,6.883640890009701e-05,1.0526557161938399e-05,3.639986607595347e-05
infinichat,question_004,4,14,4,28383,2.764469400062808e-06,2.86293902718171e-06,5.109183121021488e-07,1.8786289501804276e-06
