Model,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
gemma3_270M,question_005,4,9,7,657,7.734314522167551e-08,7.506638155518885e-08,9.355690444579068e-09,4.6152983657066216e-08,18.375,18.3174991607666,0.09750000387430191,0.375
gemma3_270M,question_005,4,9,8,528,6.82550904684831e-08,6.763482218730132e-08,7.3937953537495105e-09,3.448376872938752e-08,18.25,18.21500015258789,0.09695359319448471,0.375
gemma3_270M,question_005,4,9,9,496,5.315711604225726e-08,5.0079307811756735e-08,6.2806178036112215e-09,3.172049289901224e-08,18.0,17.912498474121094,0.08749999850988388,0.25
gemma3_270M,question_005,4,9,10,1390,5.315711604225726e-08,5.511006051506229e-08,6.0566289761254666e-09,2.685610667185756e-08,18.0,18.009998321533203,0.08958236128091812,0.25
gemma3_270M,question_005,4,10,1,506,0.9999892711639404,0.999990701675415,5.102380669086415e-07,2.6226043701171875e-06,27.125,27.304996490478516,0.09069178253412247,0.5
gemma3_270M,question_005,4,10,2,496,4.495153461903101e-06,3.9445594666176476e-06,2.3776527768859523e-07,9.943182703864295e-07,14.8125,14.85999870300293,0.07241374254226685,0.375
gemma3_270M,question_005,4,10,3,1437,1.3709443464904325e-06,1.2547880032798275e-06,6.655380246911591e-08,3.0325008992804214e-07,13.625,13.715001106262207,0.06750000268220901,0.3125
gemma3_270M,question_005,4,10,4,1346,1.287883037548454e-06,1.0550597835390363e-06,8.126571771072122e-08,3.7833325450264965e-07,13.5625,13.539999008178711,0.07681146264076233,0.375
gemma3_270M,question_005,4,10,5,1070,7.338136356338509e-07,6.003914450047887e-07,3.6020736615682836e-08,1.8501054910302628e-07,13.0,12.977499008178711,0.07369701564311981,0.3125
gemma3_270M,question_005,4,10,6,993,5.71494638279546e-07,4.7053197249624645e-07,2.842582169648722e-08,1.4408641391128185e-07,12.75,12.733749389648438,0.05702247470617294,0.3125
gemma3_270M,question_005,4,10,7,15898,3.6898467214996344e-07,2.7386900569581485e-07,2.5203219067293503e-08,9.565791003751656e-08,12.3125,12.1899995803833,0.07999999821186066,0.4375
gemma3_270M,question_005,4,10,8,657,3.4662900816329056e-07,3.110440331965947e-07,1.796604998105522e-08,7.667361501262349e-08,12.25,12.319999694824219,0.06805329024791718,0.3125
gemma3_270M,question_005,4,10,9,1651,3.0589902166866523e-07,2.595413661765633e-07,1.5961211019543953e-08,9.565737002503738e-08,12.125,12.138750076293945,0.07319707423448563,0.375
gemma3_270M,question_005,4,10,10,768,2.535992109642393e-07,2.2840586666461604e-07,1.7156663645323533e-08,6.806178021179221e-08,11.9375,12.010000228881836,0.057771097868680954,0.3125
gemma3_270M,question_005,4,11,1,8862,0.9999969005584717,0.9999969005584717,2.589888765669457e-07,1.1920928955078125e-06,32.5,32.619998931884766,0.1345362514257431,0.5
gemma3_270M,question_005,4,11,2,1346,2.2603223897021962e-06,2.2537694803759223e-06,2.2107639097157517e-07,9.07581124920398e-07,19.5,19.612499237060547,0.09437292814254761,0.25
gemma3_270M,question_005,4,11,3,104779,3.0590138067054795e-07,3.5533219033823116e-07,3.474726284480312e-08,1.3918227637077507e-07,17.5,17.764999389648438,0.09565563499927521,0.5
gemma3_270M,question_005,4,11,4,29439,2.3823622541385703e-07,2.2607081007208762e-07,2.2977390656819807e-08,1.203625004109199e-07,17.25,17.3125,0.0760345309972763,0.25
gemma3_270M,question_005,4,11,5,24232,1.1253482767870082e-07,1.149860935356628e-07,1.3405434984292697e-08,6.442543565299275e-08,16.5,16.634998321533203,0.0784219354391098,0.375
gemma3_270M,question_005,4,11,6,2144,5.3157684476445866e-08,4.9343501729026684e-08,4.595993807754439e-09,2.27210961156743e-08,15.75,15.79124927520752,0.08980012685060501,0.3125
gemma3_270M,question_005,4,11,7,10256,2.5109914147947165e-08,2.213850081034252e-08,2.311881353023182e-09,1.1917503428549026e-08,15.0,14.988748550415039,0.09737973660230637,0.375
gemma3_270M,question_005,4,11,8,919,1.7257773876622196e-08,1.728030341041631e-08,1.7773069682647247e-09,7.852204220171188e-09,14.625,14.741250038146973,0.09763611853122711,0.3125
gemma3_270M,question_005,4,11,9,1551,1.3440367929717922e-08,1.2726787623762448e-08,1.3284040534244923e-09,6.3789800108793315e-09,14.375,14.434999465942383,0.09516432881355286,0.3125
gemma3_270M,question_005,4,11,10,623,1.1861082782615995e-08,1.108506619829086e-08,1.2791055992167344e-09,5.99249627697418e-09,14.25,14.296249389648438,0.10293353348970413,0.375
gemma3_270M,question_005,4,12,1,529,0.9999985694885254,0.9999988079071045,1.634515314208329e-07,5.960464477539062e-07,33.5,33.81999969482422,0.18055470287799835,0.75
gemma3_270M,question_005,4,12,2,653,5.71499981560919e-07,5.068570203548006e-07,6.308873423677142e-08,2.54808355748537e-07,19.125,19.317501068115234,0.08735702186822891,0.375
gemma3_270M,question_005,4,12,3,236764,3.466322198164562e-07,2.7517137368704425e-07,3.770846035422437e-08,1.363890334005191e-07,18.625,18.704999923706055,0.0739932432770729,0.375
gemma3_270M,question_005,4,12,4,568,3.0590186383960827e-07,2.590606982266763e-07,3.4651961300369294e-08,1.3638900497880968e-07,18.5,18.645000457763672,0.09137833118438721,0.375
gemma3_270M,question_005,4,12,5,659,4.6911573292618414e-08,3.666868408913615e-08,5.5453255320969674e-09,2.470445537028354e-08,16.625,16.6875,0.08385254442691803,0.375
gemma3_270M,question_005,4,12,6,1024,4.6911573292618414e-08,3.859200958800102e-08,5.506468170324297e-09,2.0915937426480014e-08,16.625,16.73999786376953,0.08231038600206375,0.375
gemma3_270M,question_005,4,12,7,1135,3.6534768099727444e-08,3.084444699652522e-08,3.980543450410323e-09,1.6289348536702164e-08,16.375,16.517499923706055,0.08663861453533173,0.375
gemma3_270M,question_005,4,12,8,532,3.224182165695311e-08,2.5336499120953704e-08,3.495538525299935e-09,1.6979106121084442e-08,16.25,16.31999969482422,0.08717797696590424,0.375
gemma3_270M,question_005,4,12,9,768,2.845330726586326e-08,2.2238005215058365e-08,3.3065927773634485e-09,1.1195496085747436e-08,16.125,16.1875,0.09100136905908585,0.375
gemma3_270M,question_005,4,12,10,1346,1.8370835519476714e-08,1.3843147073089312e-08,1.685197426049001e-09,6.509726091508128e-09,15.6875,15.717500686645508,0.0970180407166481,0.5625
gemma3_270M,question_005,4,13,1,15898,0.9999874830245972,0.9999879002571106,8.666277722113591e-07,3.0994415283203125e-06,31.75,31.627500534057617,0.12116619944572449,0.5
gemma3_270M,question_005,4,13,2,98250,1.1478756277938373e-05,1.1061514669563621e-05,8.604987442595302e-07,2.8771346478606574e-06,20.375,20.212499618530273,0.1397542506456375,0.5
gemma3_270M,question_005,4,13,3,51058,3.9278143049159553e-07,3.6179042695039243e-07,3.676112925177222e-08,1.3918113950239785e-07,17.0,16.790000915527344,0.09823440760374069,0.375
gemma3_270M,question_005,4,13,4,3756,3.0589848165618605e-07,2.8838263688157895e-07,2.4413283838953248e-08,1.0839434594345221e-07,16.75,16.564998626708984,0.11247222125530243,0.375
gemma3_270M,question_005,4,13,5,506,2.3823398009881203e-07,2.3738735421829915e-07,2.8090115122836323e-08,1.3638786811043246e-07,16.5,16.36750030517578,0.09813893586397171,0.375
gemma3_270M,question_005,4,13,6,75084,5.3157187096530834e-08,4.88952096588946e-08,3.5163056910647583e-09,1.7694844700599788e-08,15.0,14.791248321533203,0.09487656503915787,0.375
gemma3_270M,question_005,4,13,7,808,3.653436309036806e-08,3.5897141259511045e-08,3.6833587291340564e-09,1.96484961634269e-08,14.625,14.479999542236328,0.12338962405920029,0.5
gemma3_270M,question_005,4,13,8,27052,3.224146283287155e-08,3.037232687574942e-08,2.30274932455643e-09,9.805248168959224e-09,14.5,14.315000534057617,0.1152171865105629,0.4375
gemma3_270M,question_005,4,13,9,28087,3.224146283287155e-08,3.161204276125318e-08,2.3531794290931884e-09,9.805216194536115e-09,14.5,14.354999542236328,0.10341059416532516,0.3125
gemma3_270M,question_005,4,13,10,3246,2.0816653290012255e-08,2.0260561228724328e-08,1.8967958315130318e-09,9.471472495192756e-09,14.0625,13.9087495803833,0.0945466160774231,0.3125
gemma3_270M,question_005,4,14,1,11362,0.9999985694885254,0.9999986886978149,1.488923544457066e-07,5.960464477539062e-07,35.5,35.404998779296875,0.1572418510913849,0.5
gemma3_270M,question_005,4,14,2,59698,1.209865445161995e-06,1.1528575214470038e-06,1.1000600608213063e-07,4.857946578340488e-07,21.875,21.727500915527344,0.11908505111932755,0.5
gemma3_270M,question_005,4,14,3,8726,1.4449781815528695e-07,1.4704947659538448e-07,1.4512166579550012e-08,5.120246981960008e-08,19.75,19.667499542236328,0.14918528497219086,0.5
gemma3_270M,question_005,4,14,4,13253,3.6534768099727444e-08,3.6793629476505885e-08,3.5436551470979794e-09,1.4669733872096913e-08,18.375,18.282499313354492,0.10249999910593033,0.375
gemma3_270M,question_005,4,14,5,17105,1.9555653096858805e-08,1.9854267563346184e-08,2.8954281194870646e-09,1.3223338868328938e-08,17.75,17.65999984741211,0.12509995698928833,0.5
gemma3_270M,question_005,4,14,6,82199,1.7257802298331626e-08,1.77498939990528e-08,1.9141563889490953e-09,6.92950052894048e-09,17.625,17.552499771118164,0.11205467581748962,0.625
gemma3_270M,question_005,4,14,7,808,9.237436593423354e-09,9.50525702592131e-09,1.4816506910264593e-09,6.24626395051564e-09,17.0,16.922500610351562,0.08249999582767487,0.375
gemma3_270M,question_005,4,14,8,136632,8.152008845740966e-09,7.77809550100983e-09,8.51345882679766e-10,3.2732607735397323e-09,16.875,16.72749900817871,0.10213349759578705,0.5
gemma3_270M,question_005,4,14,9,22816,7.194122630949096e-09,7.629166631772932e-09,1.043857111859836e-09,4.118595242630363e-09,16.75,16.704998016357422,0.10535653680562973,0.5
gemma3_270M,question_005,4,14,10,20473,5.602788455405516e-09,5.441331829558749e-09,7.059784423724125e-10,2.8306650357023955e-09,16.5,16.36750030517578,0.10726719349622726,0.5
gemma3_270M,question_005,4,15,1,740,0.9999921321868896,0.9999920129776001,8.174316121767333e-07,4.0531158447265625e-06,35.25,35.18499755859375,0.1789553016424179,0.5
gemma3_270M,question_005,4,15,2,659,4.222818006383022e-06,4.33121658716118e-06,5.476138653648377e-07,2.855410230040434e-06,22.875,22.827499389648438,0.11696687340736389,0.375
gemma3_270M,question_005,4,15,3,1451,1.5534878912148997e-06,1.6670817331032595e-06,1.7250148687253386e-07,7.848582299629925e-07,21.875,21.875,0.12990380823612213,0.5
gemma3_270M,question_005,4,15,4,3914,6.475901273006457e-07,6.68994516672683e-07,6.6185300795496e-08,3.271759396739071e-07,21.0,20.962499618530273,0.1397542506456375,0.5
gemma3_270M,question_005,4,15,5,236764,6.475901273006457e-07,5.927805091232585e-07,6.628975057765274e-08,2.8873205337731633e-07,21.0,20.84000015258789,0.1031988337635994,0.375
gemma3_270M,question_005,4,15,6,568,2.382350885454798e-07,2.379466934598895e-07,2.638526730436297e-08,1.2036161933792755e-07,20.0,19.927499771118164,0.13713589310646057,0.5
gemma3_270M,question_005,4,15,7,1271,1.8553767233697727e-07,1.9468582479476026e-07,2.0035013648112e-08,9.373755460728717e-08,19.75,19.72749900817871,0.12422257661819458,0.5
gemma3_270M,question_005,4,15,8,532,8.764179426634655e-08,8.956766350820544e-08,1.0384621162984331e-08,4.427863586897729e-08,19.0,18.94999885559082,0.12747548520565033,0.375
gemma3_270M,question_005,4,15,9,623,4.6911271311955716e-08,4.589372792906943e-08,4.7309343109702695e-09,1.6622884402295313e-08,18.375,18.282499313354492,0.11675294488668442,0.375
gemma3_270M,question_005,4,15,10,528,3.224161204684606e-08,3.4648437008399924e-08,3.955818783651921e-09,1.6289201099084494e-08,18.0,18.0,0.11180339753627777,0.375
gemma3_270M,question_005,4,16,1,577,0.9999995231628418,0.9999994039535522,9.68460796002546e-08,3.5762786865234375e-07,28.5,28.53499984741211,0.10618379712104797,0.375
gemma3_270M,question_005,4,16,2,1369,1.197930146190629e-07,1.3478988591941743e-07,1.7065309165786857e-08,6.176266253987706e-08,12.5625,12.707500457763672,0.09390819817781448,0.375
gemma3_270M,question_005,4,16,3,1186,9.329489358833598e-08,9.29786239112218e-08,7.083520880968308e-09,2.3384508551771432e-08,12.3125,12.341249465942383,0.07417251914739609,0.3125
gemma3_270M,question_005,4,16,4,5583,8.764244086023609e-08,8.632685677412155e-08,9.788093890961136e-09,3.9876951518635906e-08,12.25,12.263749122619629,0.05901535600423813,0.3125
gemma3_270M,question_005,4,16,5,14846,6.412058439764223e-08,6.631563564951648e-08,5.75744474318185e-09,2.574621760231821e-08,11.9375,12.0024995803833,0.06490377336740494,0.3125
gemma3_270M,question_005,4,16,6,11082,5.315782658499302e-08,5.784793799534782e-08,6.3640319680757784e-09,2.2720968217981863e-08,11.75,11.863750457763672,0.058215655386447906,0.3125
gemma3_270M,question_005,4,16,7,659,4.406938458600962e-08,4.150141563741272e-08,3.581366314620027e-09,1.5615878368180347e-08,11.5625,11.5337495803833,0.10016392916440964,0.5
gemma3_270M,question_005,4,16,8,107,2.845333391121585e-08,2.704389068242108e-08,2.483018679555471e-09,1.0082363388619342e-08,11.125,11.104999542236328,0.10188841819763184,0.375
gemma3_270M,question_005,4,16,9,3819,2.845333391121585e-08,2.6843068212656362e-08,3.1372349162950286e-09,1.2161788021103348e-08,11.125,11.094999313354492,0.07628072798252106,0.3125
gemma3_270M,question_005,4,16,10,24746,2.5109979873150223e-08,2.277781163684267e-08,3.4637857027064456e-09,1.3030593493112974e-08,11.0,10.926250457763672,0.08632243424654007,0.4375
gemma3_270M,question_005,4,17,1,19347,0.9992554783821106,0.999252438545227,4.2377563659101725e-05,0.00018423795700073242,27.875,27.76000213623047,0.09300537407398224,0.375
gemma3_270M,question_005,4,17,2,7271,0.00037984593654982746,0.0003829363558907062,3.0180228350218385e-05,9.517138823866844e-05,20.0,19.889999389648438,0.07762087136507034,0.25
gemma3_270M,question_005,4,17,3,38787,0.0003352128842379898,0.00033484306186437607,1.7720109099172987e-05,8.399176294915378e-05,19.875,19.75749969482422,0.09154917299747467,0.375
gemma3_270M,question_005,4,17,4,3487,7.883450962253846e-06,7.5039138209831435e-06,4.607485948326939e-07,1.855271420936333e-06,16.125,15.958749771118164,0.07353783398866653,0.3125
gemma3_270M,question_005,4,17,5,231566,7.883450962253846e-06,8.277662345790304e-06,5.881375386707077e-07,1.9757098925765604e-06,16.125,16.056249618530273,0.08500919491052628,0.375
gemma3_270M,question_005,4,17,6,834,4.219707079755608e-06,4.232080300425878e-06,2.460706696183479e-07,1.0573489817033987e-06,15.5,15.386249542236328,0.0797358900308609,0.3125
gemma3_270M,question_005,4,17,7,85135,2.559381755418144e-06,2.5900319542415673e-06,1.6051505724590243e-07,4.958365025231615e-07,15.0,14.894998550415039,0.08877640962600708,0.375
gemma3_270M,question_005,4,17,8,23211,1.5523436331932317e-06,1.5885262882875395e-06,1.2261466508789454e-07,5.02455350215314e-07,14.5,14.404998779296875,0.09539391845464706,0.375
gemma3_270M,question_005,4,17,9,126261,1.0022683909483021e-06,1.0687033409340074e-06,8.205267221228496e-08,2.6742094405562966e-07,14.0625,14.008750915527344,0.08386186510324478,0.375
gemma3_270M,question_005,4,17,10,9273,8.844987178235897e-07,9.549462447466794e-07,7.319680861428424e-08,3.0467612077700323e-07,13.9375,13.89625072479248,0.08159541338682175,0.375
gemma3_270M,question_005,4,18,1,10385,0.9998762607574463,0.999874472618103,1.101785346691031e-05,4.38690185546875e-05,36.5,36.529998779296875,0.177763894200325,0.75
gemma3_270M,question_005,4,18,2,34827,0.00012339453678578138,0.000125128761283122,1.1003652616636828e-05,4.371965042082593e-05,27.5,27.540000915527344,0.13332292437553406,0.75
gemma3_270M,question_005,4,18,3,59758,3.92737746324201e-07,3.840319209302834e-07,3.8826307502404234e-08,1.9840803133774898e-07,21.75,21.752498626708984,0.12621904909610748,0.625
gemma3_270M,question_005,4,18,4,136064,2.8449827382814874e-08,2.7525764778602024e-08,3.774839107961725e-09,1.697615026330368e-08,19.125,19.112499237060547,0.10968705266714096,0.375
gemma3_270M,question_005,4,18,5,84989,1.9553262120552972e-08,1.9114640537054584e-08,2.306013824338038e-09,9.878375450966814e-09,18.75,18.75,0.11989578604698181,0.625
gemma3_270M,question_005,4,18,6,16317,1.5228094341068754e-08,1.3605214732592685e-08,1.614535616312196e-09,8.019132913261728e-09,18.5,18.40999984741211,0.10618379712104797,0.375
gemma3_270M,question_005,4,18,7,24137,1.1859652815360278e-08,1.2318130515609482e-08,1.5445826839766141e-09,5.991654283832304e-09,18.25,18.309999465942383,0.12559856474399567,0.5
gemma3_270M,question_005,4,18,8,6338,1.0466107092099719e-08,9.102667064553316e-09,1.3352577932224108e-09,5.51146506211353e-09,18.125,18.0049991607666,0.10594809800386429,0.5
gemma3_270M,question_005,4,18,9,184096,7.193242890224383e-09,7.929218170943386e-09,9.556488933526452e-10,4.117919338852971e-09,17.75,17.869998931884766,0.10594809800386429,0.5
gemma3_270M,question_005,4,18,10,96062,4.362922023659621e-09,4.249135265865789e-09,4.605360814924353e-10,1.545910066624856e-09,17.25,17.247499465942383,0.10455261915922165,0.5
gemma3_270M,question_005,4,19,1,528,0.9999879598617554,0.9999874830245972,1.0489062560736784e-06,5.245208740234375e-06,32.25,32.23500061035156,0.07762087136507034,0.5
gemma3_270M,question_005,4,19,2,532,5.42218276677886e-06,5.628240160149289e-06,5.739227049161855e-07,3.1041358852235135e-06,20.125,20.142499923706055,0.07075485587120056,0.25
gemma3_270M,question_005,4,19,3,236764,1.2098525985493325e-06,1.2581873534145416e-06,1.179687174612809e-07,4.857865860685706e-07,18.625,18.645000457763672,0.06304759532213211,0.25
gemma3_270M,question_005,4,19,4,2351,1.0676911870177719e-06,1.078269406207255e-06,7.567226134597149e-08,4.287039701011963e-07,18.5,18.49250030517578,0.058148521929979324,0.25
gemma3_270M,question_005,4,19,5,653,9.422341236131615e-07,1.00433976513159e-06,8.823766250998233e-08,3.783291617764917e-07,18.375,18.419998168945312,0.0739932432770729,0.25
gemma3_270M,question_005,4,19,6,1018,8.315187187690753e-07,8.702716058905935e-07,6.919842832076029e-08,3.33874254465627e-07,18.25,18.27750015258789,0.0761987566947937,0.375
gemma3_270M,question_005,4,19,7,531,6.475874556599592e-07,5.690092166332761e-07,6.133788588158495e-08,2.8872980806227133e-07,18.0,17.849998474121094,0.09013877809047699,0.375
gemma3_270M,question_005,4,19,8,99382,4.450798769539688e-07,4.577917138703924e-07,5.00852124218909e-08,2.548036945881904e-07,17.625,17.63249969482422,0.09490127116441727,0.375
gemma3_270M,question_005,4,19,9,5213,3.058986237647332e-07,3.121047598142468e-07,2.3238031943151327e-08,1.2282549732844927e-07,17.25,17.252500534057617,0.052974049001932144,0.25
gemma3_270M,question_005,4,19,10,808,2.6995459734280303e-07,2.714448328333674e-07,2.138255439376735e-08,1.0839315223165613e-07,17.125,17.112499237060547,0.06731455773115158,0.25
gemma3_270M,question_005,4,20,1,910,0.9999998807907104,0.9999998807907104,0.0,0.0,33.5,33.27499771118164,0.11456438899040222,0.5
gemma3_270M,question_005,4,20,2,1061,6.023572751701067e-08,7.209489183424012e-08,7.060075635223484e-09,2.740674176493485e-08,16.875,16.825000762939453,0.08660253882408142,0.375
gemma3_270M,question_005,4,20,3,506,9.833213354681902e-09,1.194065113452325e-08,1.3665540921081742e-09,8.0602085006376e-09,15.0625,15.024999618530273,0.06959705054759979,0.3125
gemma3_270M,question_005,4,20,4,1023,3.192376807348296e-09,3.718599650426313e-09,3.2744879030488505e-10,1.6459205109953245e-09,13.9375,13.861250877380371,0.08032161742448807,0.4375
gemma3_270M,question_005,4,20,5,914,2.998960413336249e-09,3.6065816999553135e-09,4.1951331297696015e-10,1.7168884092200187e-09,13.875,13.82750129699707,0.07348469644784927,0.25
gemma3_270M,question_005,4,20,6,808,2.061153470123145e-09,2.693711476098315e-09,2.83297357794865e-10,1.6566550353758203e-09,13.5,13.537500381469727,0.07499999552965164,0.3125
gemma3_270M,question_005,4,20,7,42974,1.818961425925636e-09,2.1097381619483713e-09,1.7051540734946968e-10,5.166314043236753e-10,13.375,13.294999122619629,0.09357483685016632,0.4375
gemma3_270M,question_005,4,20,8,496,1.2501527590913497e-09,1.5437923162053835e-09,1.6830757620933667e-10,8.867436784854021e-10,13.0,12.979999542236328,0.06547900289297104,0.375
gemma3_270M,question_005,4,20,9,1091,8.592165312570899e-10,1.0196117283811645e-09,9.857738930696414e-11,5.378372747166793e-10,12.625,12.56624984741211,0.07847173511981964,0.375
gemma3_270M,question_005,4,20,10,657,8.071592283442897e-10,9.484386609415196e-10,9.61134297150501e-11,4.918968010692026e-10,12.5625,12.493749618530273,0.08860903978347778,0.375
gemma3_270M,question_005,4,21,1,4518,0.9999986886978149,0.9999986886978149,1.6774234268268629e-07,5.960464477539062e-07,41.0,41.11000061035156,0.142828568816185,0.5
gemma3_270M,question_005,4,21,2,19375,6.475943905570603e-07,6.36484060123621e-07,6.469886670856795e-08,2.294734713359503e-07,26.75,26.837501525878906,0.10383279621601105,0.375
gemma3_270M,question_005,4,21,3,4146,3.4663227665987506e-07,3.6877389675282757e-07,3.456121433487169e-08,1.3918264585299767e-07,26.125,26.292499542236328,0.10784827172756195,0.375
gemma3_270M,question_005,4,21,4,5225,7.73441186652235e-08,7.391897582920137e-08,8.885545632608682e-09,3.907611301201541e-08,24.625,24.682498931884766,0.08735702931880951,0.375
gemma3_270M,question_005,4,21,5,11362,6.825594311976602e-08,6.43160618096772e-08,8.345689472832873e-09,3.448453966825582e-08,24.5,24.542499542236328,0.10491067171096802,0.5
gemma3_270M,question_005,4,21,6,7419,5.315778039971519e-08,5.298710092915826e-08,6.1462781530963184e-09,2.6856589840917877e-08,24.25,24.349998474121094,0.08660253882408142,0.375
gemma3_270M,question_005,4,21,7,7880,2.510995855686815e-08,2.3818827799004794e-08,2.2961017531741845e-09,8.897648839933936e-09,23.5,23.552499771118164,0.08692669868469238,0.375
gemma3_270M,question_005,4,21,8,20294,1.9555654873215644e-08,1.7187462120205055e-08,1.8809529489516308e-09,8.719057476014314e-09,23.25,23.225000381469727,0.08291561901569366,0.375
gemma3_270M,question_005,4,21,9,808,1.3440391910535254e-08,1.3155109002127574e-08,1.4542953508112078e-09,6.7904109002370205e-09,22.875,22.95749855041504,0.09877373278141022,0.5
gemma3_270M,question_005,4,21,10,6667,1.1861104098898068e-08,1.1966976742883162e-08,1.3501986195763038e-09,5.992514040542574e-09,22.75,22.862499237060547,0.08749999850988388,0.5
gemma3_270M,question_005,4,22,1,531,0.9999959468841553,0.9999960660934448,3.3633077123340627e-07,1.5497207641601562e-06,31.5,31.58500099182129,0.14017845690250397,0.5
gemma3_270M,question_005,4,22,2,236764,1.067699713530601e-06,1.064515572579694e-06,1.013960400086944e-07,2.6762012339531793e-07,17.75,17.827499389648438,0.07454025745391846,0.375
gemma3_270M,question_005,4,22,3,99382,5.043456212661113e-07,4.409733378452074e-07,4.919462526231655e-08,2.5480738941041636e-07,17.0,16.94499969482422,0.10943034291267395,0.375
gemma3_270M,question_005,4,22,4,532,3.4663131032175443e-07,3.2044491149463283e-07,2.8580529942701105e-08,1.2282779948691314e-07,16.625,16.627498626708984,0.09182184189558029,0.25
gemma3_270M,question_005,4,22,5,236761,3.4663131032175443e-07,3.468604745648918e-07,3.724861841192251e-08,1.3918204899709963e-07,16.625,16.704998016357422,0.08930285274982452,0.375
gemma3_270M,question_005,4,22,6,1018,3.059010680317442e-07,2.901532809573837e-07,3.596399977823239e-08,2.0684709056695283e-07,16.5,16.524999618530273,0.09354143589735031,0.25
gemma3_270M,question_005,4,22,7,1390,3.059010680317442e-07,2.969384809148323e-07,2.2173459512941918e-08,7.667449608561583e-08,16.5,16.55249786376953,0.10335012525320053,0.375
gemma3_270M,question_005,4,22,8,568,2.699567289710103e-07,2.7656383849716804e-07,2.5350326282591595e-08,1.0839519859473512e-07,16.375,16.479999542236328,0.09473647177219391,0.375
gemma3_270M,question_005,4,22,9,618,2.102425327166202e-07,1.9851613330956752e-07,1.4532324676963526e-08,5.26975583170497e-08,16.125,16.149999618530273,0.09682458639144897,0.375
gemma3_270M,question_005,4,22,10,840,2.102425327166202e-07,2.1833656660419365e-07,2.2562080204124868e-08,8.44181755610407e-08,16.125,16.24250030517578,0.07668931037187576,0.25
gemma3_270M,question_005,4,23,1,577,0.9999997615814209,0.9999998807907104,8.429369557916289e-08,2.384185791015625e-07,36.5,36.61499786376953,0.15976545214653015,0.5
gemma3_270M,question_005,4,23,2,1369,4.6911630136037274e-08,4.712696721753673e-08,5.670619973585644e-09,2.370089902115069e-08,19.625,19.737499237060547,0.1280868798494339,0.5
gemma3_270M,question_005,4,23,3,4595,4.6911630136037274e-08,4.111409523943621e-08,4.263719155517265e-09,1.4669765846520022e-08,19.625,19.60249900817871,0.12168093770742416,0.5
gemma3_270M,question_005,4,23,4,3291,1.0467399391700383e-08,9.291015956591764e-09,1.029193064105982e-09,3.709097917692361e-09,18.125,18.114999771118164,0.10259141772985458,0.375
gemma3_270M,question_005,4,23,5,1646,6.348798375910292e-09,5.626060506358499e-09,6.428368393152084e-10,2.830669032505284e-09,17.625,17.612499237060547,0.13520817458629608,0.5
gemma3_270M,question_005,4,23,6,659,2.998960191291644e-09,2.9025657433123797e-09,3.52988083207606e-10,1.5151480070585421e-09,16.875,16.950000762939453,0.10307763516902924,0.375
gemma3_270M,question_005,4,23,7,1390,2.6465729607849653e-09,2.5839836936825122e-09,2.8340016444694527e-10,1.3371133089634668e-09,16.75,16.834999084472656,0.11575836688280106,0.5
gemma3_270M,question_005,4,23,8,808,1.4166084971733994e-09,1.4784073965046218e-09,1.6507060995873957e-10,7.157051618023047e-10,16.125,16.276248931884766,0.11598087102174759,0.5625
gemma3_270M,question_005,4,23,9,1553,1.4166084971733994e-09,1.6037315919703587e-09,2.1779957004586237e-10,8.110003779648878e-10,16.125,16.354999542236328,0.09137833118438721,0.375
gemma3_270M,question_005,4,23,10,107,1.2501525370467448e-09,1.3634711137910926e-09,1.583660702575429e-10,7.157052728246072e-10,16.0,16.19499969482422,0.10356157273054123,0.375
gemma3_270M,question_005,4,24,1,1456,0.999997615814209,0.9999974370002747,2.813440289628488e-07,9.5367431640625e-07,43.5,43.29499816894531,0.12932516634464264,0.5
gemma3_270M,question_005,4,24,2,25015,1.9947290184063604e-06,2.249435510748299e-06,2.252253636925161e-07,8.009383236640133e-07,30.375,30.284996032714844,0.11467345058917999,0.375
gemma3_270M,question_005,4,24,3,169245,1.8553869551851676e-07,1.7912913108375506e-07,1.7721706768725198e-08,6.574509825441055e-08,28.0,27.755001068115234,0.12737739086151123,0.5
gemma3_270M,question_005,4,24,4,1161,5.315772355629633e-08,5.848025352861441e-08,6.217528270013872e-09,3.043248497647255e-08,26.75,26.634998321533203,0.17109939455986023,0.875
gemma3_270M,question_005,4,24,5,103374,1.955563533329041e-08,2.002437859971451e-08,2.2096791063574983e-09,9.879983053906471e-09,25.75,25.5625,0.10680004209280014,0.5
gemma3_270M,question_005,4,24,6,11824,1.725778631112007e-08,1.736459864787321e-08,1.9090087288731183e-09,8.719045041516438e-09,25.625,25.419998168945312,0.11390785872936249,0.5
gemma3_270M,question_005,4,24,7,6684,4.944438636300674e-09,4.799987962655905e-09,5.003732983510645e-10,2.4980479906844266e-09,24.375,24.134998321533203,0.1295183300971985,0.625
gemma3_270M,question_005,4,24,8,29866,3.398259673659254e-09,3.394433178982581e-09,4.4630760198671737e-10,1.7168837462833153e-09,24.0,23.78499984741211,0.1146734431385994,0.5
